Shortname,name,Paper,Stress (MPa),Strain Rate (min) /s,Time to 1% strain (s),log(time),Temperature C,ID-curve,Sol. Temp (ºC),Sol. Time (h),1 age temp (ºC),1 age time (h),2 age temp (ºC),2 age time (hr),C/T,Orientation,VolFrac (%),Notes,IndexRef,Co,Ni,Al,Cr,W,Ti,Ta,Nb,V,Mo,C,Zr,B,Ir,Re,Si,Fe,Y,Hf,Ge,Mn,Sc,Ru,Ce,Nd
Co-5.6Al-5.8W-6.6Ti-0.12B,Co-5.6Al-5.8W- 6.6Ti-0.12B,"Sauza, D. J., Dunand, D. C. & Seidman, D. N. Microstructural evolution and high-temperature strength of a ?(f.c.c.)/?’(L12) Co–Al–W–Ti–B superalloy. Acta Mater. 174, 427–438 (2019).",283,0.00000001,1000000,6,850,753-1,1250,20,950,16,,,1,10,52,"2 samples, compression",753,81.88,0,5.6,0,5.8,6.6,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0
Co-5.6Al-5.8W-6.6Ti-0.12B,Co-5.6Al-5.8W- 6.6Ti-0.12B,"Sauza, D. J., Dunand, D. C. & Seidman, D. N. Microstructural evolution and high-temperature strength of a ?(f.c.c.)/?’(L12) Co–Al–W–Ti–B superalloy. Acta Mater. 174, 427–438 (2019).",307,1.88E-08,531914.8936,5.725842151,850,753-1,1250,20,950,16,,,1,10,52,"2 samples, compression",753,81.88,0,5.6,0,5.8,6.6,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0
Co-5.6Al-5.8W-6.6Ti-0.12B,Co-5.6Al-5.8W- 6.6Ti-0.12B,"Sauza, D. J., Dunand, D. C. & Seidman, D. N. Microstructural evolution and high-temperature strength of a ?(f.c.c.)/?’(L12) Co–Al–W–Ti–B superalloy. Acta Mater. 174, 427–438 (2019).",327,0.000000546,18315.01832,4.262807357,900,753-1,1250,20,950,16,,,1,10,52,"2 samples, compression",753,81.88,0,5.6,0,5.8,6.6,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0
Co-5.6Al-5.8W-6.6Ti-0.12B,Co-5.6Al-5.8W- 6.6Ti-0.12B,"Sauza, D. J., Dunand, D. C. & Seidman, D. N. Microstructural evolution and high-temperature strength of a ?(f.c.c.)/?’(L12) Co–Al–W–Ti–B superalloy. Acta Mater. 174, 427–438 (2019).",350,4.87E-08,205338.809,5.312471039,850,753-1,1250,20,950,16,,,1,10,52,"2 samples, compression",753,81.88,0,5.6,0,5.8,6.6,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0
Co-5.6Al-5.8W-6.6Ti-0.12B,Co-5.6Al-5.8W- 6.6Ti-0.12B,"Sauza, D. J., Dunand, D. C. & Seidman, D. N. Microstructural evolution and high-temperature strength of a ?(f.c.c.)/?’(L12) Co–Al–W–Ti–B superalloy. Acta Mater. 174, 427–438 (2019).",356,7.29E-08,137174.2112,5.137272472,850,753-1,1250,20,950,16,,,1,10,52,"2 samples, compression",753,81.88,0,5.6,0,5.8,6.6,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0
Co-5.6Al-5.8W-6.6Ti-0.12B,Co-5.6Al-5.8W- 6.6Ti-0.12B,"Sauza, D. J., Dunand, D. C. & Seidman, D. N. Microstructural evolution and high-temperature strength of a ?(f.c.c.)/?’(L12) Co–Al–W–Ti–B superalloy. Acta Mater. 174, 427–438 (2019).",374,6.30E-09,1587301.587,6.200659451,800,753-1,1250,20,950,16,,,1,10,52,"2 samples, compression",753,81.88,0,5.6,0,5.8,6.6,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0
Co-5.6Al-5.8W-6.6Ti-0.12B,Co-5.6Al-5.8W- 6.6Ti-0.12B,"Sauza, D. J., Dunand, D. C. & Seidman, D. N. Microstructural evolution and high-temperature strength of a ?(f.c.c.)/?’(L12) Co–Al–W–Ti–B superalloy. Acta Mater. 174, 427–438 (2019).",387,0.000000217,46082.94931,4.663540266,850,753-1,1250,20,950,16,,,1,10,52,"2 samples, compression",753,81.88,0,5.6,0,5.8,6.6,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0
Co-5.6Al-5.8W-6.6Ti-0.12B,Co-5.6Al-5.8W- 6.6Ti-0.12B,"Sauza, D. J., Dunand, D. C. & Seidman, D. N. Microstructural evolution and high-temperature strength of a ?(f.c.c.)/?’(L12) Co–Al–W–Ti–B superalloy. Acta Mater. 174, 427–438 (2019).",394,1.37E-08,729927.0073,5.863279433,800,753-1,1250,20,950,16,,,1,10,52,"2 samples, compression",753,81.88,0,5.6,0,5.8,6.6,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0
Co-5.6Al-5.8W-6.6Ti-0.12B,Co-5.6Al-5.8W- 6.6Ti-0.12B,"Sauza, D. J., Dunand, D. C. & Seidman, D. N. Microstructural evolution and high-temperature strength of a ?(f.c.c.)/?’(L12) Co–Al–W–Ti–B superalloy. Acta Mater. 174, 427–438 (2019).",409,2.24E-08,446428.5714,5.649751982,800,753-1,1250,20,950,16,,,1,10,52,"2 samples, compression",753,81.88,0,5.6,0,5.8,6.6,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0
Co-5.6Al-5.8W-6.6Ti-0.12B,Co-5.6Al-5.8W- 6.6Ti-0.12B,"Sauza, D. J., Dunand, D. C. & Seidman, D. N. Microstructural evolution and high-temperature strength of a ?(f.c.c.)/?’(L12) Co–Al–W–Ti–B superalloy. Acta Mater. 174, 427–438 (2019).",442,6.68E-08,149700.5988,5.175223538,800,753-1,1250,20,950,16,,,1,10,52,"2 samples, compression",753,81.88,0,5.6,0,5.8,6.6,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0
Co-5.6Al-5.8W-6.6Ti-0.12B,Co-5.6Al-5.8W- 6.6Ti-0.12B,"Sauza, D. J., Dunand, D. C. & Seidman, D. N. Microstructural evolution and high-temperature strength of a ?(f.c.c.)/?’(L12) Co–Al–W–Ti–B superalloy. Acta Mater. 174, 427–438 (2019).",476,9.44E-08,105932.2034,5.025028006,800,753-1,1250,20,950,16,,,1,10,52,"2 samples, compression",753,81.88,0,5.6,0,5.8,6.6,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0
Co-5.6Al-5.8W-6.6Ti-0.12B,Co-5.6Al-5.8W- 6.6Ti-0.12B,"Sauza, D. J., Dunand, D. C. & Seidman, D. N. Microstructural evolution and high-temperature strength of a ?(f.c.c.)/?’(L12) Co–Al–W–Ti–B superalloy. Acta Mater. 174, 427–438 (2019).",510,0.000000316,31645.56962,4.500312917,800,753-1,1250,20,950,16,,,1,10,52,"2 samples, compression",753,81.88,0,5.6,0,5.8,6.6,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0
Co-1.Al-15.Cr-11.Ti,CTC-Al,"Zenk, C. H. et al. The Effect of Alloying on the Thermophysical and Mechanical Properties of Co–Ti–Cr-Based Superalloys. in 909–919 (2020). doi:10.1007/978-3-030-51834-9_89.",438,9.95E-06,1005.348454,3.002316614,850,774-1,1150,100,900,100,,,1,10,60,,774,73,0,1,15,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-1.Al-15.Cr-11.Ti,CTC-Al,"Zenk, C. H. et al. The Effect of Alloying on the Thermophysical and Mechanical Properties of Co–Ti–Cr-Based Superalloys. in 909–919 (2020). doi:10.1007/978-3-030-51834-9_89.",640,0.001,10,1,850,774-1,1150,100,900,100,,,1,10,60,,774,73,0,1,15,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-15.Cr-11.Ti-1.Ta,CTC-Ta,"Zenk, C. H. et al. The Effect of Alloying on the Thermophysical and Mechanical Properties of Co–Ti–Cr-Based Superalloys. in 909–919 (2020). doi:10.1007/978-3-030-51834-9_89.",489,0.000010491,953.1979792,2.979183113,850,775-1,1150,100,900,100,,,1,10,60,,775,73,0,0,15,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-15.Cr-11.Ti-1.Ta,CTC-Ta,"Zenk, C. H. et al. The Effect of Alloying on the Thermophysical and Mechanical Properties of Co–Ti–Cr-Based Superalloys. in 909–919 (2020). doi:10.1007/978-3-030-51834-9_89.",592,0.000095826,104.3558116,2.01851664,850,775-1,1150,100,900,100,,,1,10,60,,775,73,0,0,15,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-15.Cr-11.Ti-1.Ta,CTC-Ta,"Zenk, C. H. et al. The Effect of Alloying on the Thermophysical and Mechanical Properties of Co–Ti–Cr-Based Superalloys. in 909–919 (2020). doi:10.1007/978-3-030-51834-9_89.",685,0.001,10,1,850,775-1,1150,100,900,100,,,1,10,60,,775,73,0,0,15,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-15.Cr-1.W-11.Ti,CTC-W,"Zenk, C. H. et al. The Effect of Alloying on the Thermophysical and Mechanical Properties of Co–Ti–Cr-Based Superalloys. in 909–919 (2020). doi:10.1007/978-3-030-51834-9_89.",506,0.000010215,978.9525208,2.990761629,850,776-1,1150,100,900,100,,,1,10,60,,776,73,0,0,15,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-15.Cr-1.W-11.Ti,CTC-W,"Zenk, C. H. et al. The Effect of Alloying on the Thermophysical and Mechanical Properties of Co–Ti–Cr-Based Superalloys. in 909–919 (2020). doi:10.1007/978-3-030-51834-9_89.",613,0.0001038,96.33911368,1.983802646,850,776-1,1150,100,900,100,,,1,10,60,,776,73,0,0,15,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-15.Cr-1.W-11.Ti,CTC-W,"Zenk, C. H. et al. The Effect of Alloying on the Thermophysical and Mechanical Properties of Co–Ti–Cr-Based Superalloys. in 909–919 (2020). doi:10.1007/978-3-030-51834-9_89.",718,0.001,10,1,850,776-1,1150,100,900,100,,,1,10,60,,776,73,0,0,15,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-15.Cr-11.Ti-1.Re,CTC-Re,"Zenk, C. H. et al. The Effect of Alloying on the Thermophysical and Mechanical Properties of Co–Ti–Cr-Based Superalloys. in 909–919 (2020). doi:10.1007/978-3-030-51834-9_89.",489,0.000010215,978.9525208,2.990761629,850,777-1,1150,100,900,100,,,1,10,60,,777,73,0,0,15,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Co-15.Cr-11.Ti-1.Re,CTC-Re,"Zenk, C. H. et al. The Effect of Alloying on the Thermophysical and Mechanical Properties of Co–Ti–Cr-Based Superalloys. in 909–919 (2020). doi:10.1007/978-3-030-51834-9_89.",592,0.000095826,104.3558116,2.01851664,850,777-1,1150,100,900,100,,,1,10,60,,777,73,0,0,15,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Co-15.Cr-11.Ti-1.Re,CTC-Re,"Zenk, C. H. et al. The Effect of Alloying on the Thermophysical and Mechanical Properties of Co–Ti–Cr-Based Superalloys. in 909–919 (2020). doi:10.1007/978-3-030-51834-9_89.",685,0.001027,9.737098345,0.988429556,850,777-1,1150,100,900,100,,,1,10,60,,777,73,0,0,15,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Co-7.Al-8.0W-4.0Ti-1.0Ta,Alloy TaTi,"Xue, F. et al. Creep behavior of a novel Co-Al-W-base single crystal alloy containing Ta and Ti at 982°C. MATEC Web Conf. 14, (2014).",248,1.10E-09,9090909.091,6.958607315,982,604-1,1250,24,900,50,,,-1,1,87.6,,3080,80,0,7,0,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-30.Ni-11.Al-5.Cr-4.W-4.Ti-1.Ta,He alloy1,"He, J., Zou, M., Li, L., Wang, X. & Feng, Q. Creep behaviour of a novel CoNi-base single-crystal superalloy at high temperature and low stress. Mater. Lett. 262, (2020).",62,0.0000001,100000,5,1093,211-1,1270,24,1000,50,,,-1,1,88,Vf=62% after creep excluding secondary g',211,45,30,11,5,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-7.Al-8.W-4.Ti-1.Ta,TaTi,"Lu, S. et al. Atomic structure and elemental segregation behavior of creep defects in a Co-Al-W-based single crystal superalloys under high temperature and low stress. Acta Mater. 190, 16–28 (2020).",137,0.000000015,666666.6667,5.823908741,1000,278-1,1270,24,900,50,,,-1,1,66.9,,278,80,0,7,0,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-9.Al-11.W,11W,"Li, Y., Pyczak, F., Paul, J., Oehring, M., Lorenz, U., & Yao, Z. (2017). Microstructure evolution in L12 hardened Co-base superalloys during creep. Journal of Materials Research, 32(24), 4522–4530. https://doi.org/10.1557/jmr.2017.362",460,2.05E-08,487804.878,5.688246139,850,284-1,1300,12,900,200,,,1,1,70,"don't directly report Vf, but say comparable to lit alloys with Vf=70",284,80,0,9,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-9.Al-8.W,8W,"Li, Y., Pyczak, F., Paul, J., Oehring, M., Lorenz, U., & Yao, Z. (2017). Microstructure evolution in L12 hardened Co-base superalloys during creep. Journal of Materials Research, 32(24), 4522–4530. https://doi.org/10.1557/jmr.2017.362",460,0.0000003,33333.33333,4.522878745,850,282-1,1300,12,900,200,,,1,1,70,"don't directly report Vf, but say comparable to lit alloys with Vf=70",282,83,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-9.Al-8.W,8W,"Li, Y., Pyczak, F., Paul, J., Oehring, M., Lorenz, U., & Yao, Z. (2017). Microstructure evolution in L12 hardened Co-base superalloys during creep. Journal of Materials Research, 32(24), 4522–4530. https://doi.org/10.1557/jmr.2017.362",400,0.00000006,166666.6667,5.22184875,850,282-2,1300,12,900,200,,,1,1,70,"don't directly report Vf, but say comparable to lit alloys with Vf=70",282,83,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-9.Al-9.W,9W,"Li, Y., Pyczak, F., Paul, J., Oehring, M., Lorenz, U., & Yao, Z. (2017). Microstructure evolution in L12 hardened Co-base superalloys during creep. Journal of Materials Research, 32(24), 4522–4530. https://doi.org/10.1557/jmr.2017.362",460,5.81E-08,172117.0396,5.235823868,850,283-1,1300,12,900,200,,,1,1,70,"don't directly report Vf, but say comparable to lit alloys with Vf=70",82,82,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-15.9Ni-14.9Al-8.7Cr-2.5W-2.6Ti-0.9Ta-1.1Mo-0.5Re,"Midtlyng, J. et al. Creep behavior of a ??-strengthened Co-base alloy with zero ?/??-lattice misfit at 800 °c, 196 MPa. J. Mater. Res. 32, 4466–4474 (2017).",,196,4.26E-07,23487.80488,4.37084243,800,324-1,1300,15,700,48,,,-1,1,80,"10% eutectic, creep rate is my estimation from their plot, they estimate Vf=80",324,52.9,15.9,14.9,8.7,2.5,2.6,0.9,0,0,1.1,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0
Co-15.9Ni-14.9Al-8.7Cr-2.5W-2.6Ti-0.9Ta-1.1Mo-0.5Re,"Midtlyng, J. et al. Creep behavior of a ??-strengthened Co-base alloy with zero ?/??-lattice misfit at 800 °c, 196 MPa. J. Mater. Res. 32, 4466–4474 (2017).",,196,6.17E-07,16220.04725,4.210052115,800,324-2,1300,15,700,48,,,-1,1,80,"10% eutectic, creep rate is my estimation from their plot, they estimate Vf=80",324,52.9,15.9,14.9,8.7,2.5,2.6,0.9,0,0,1.1,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0
Co-7.Al-8.0W-4.0Ti-1.0Ta,Alloy TaTi,"Lu, S., Antonov, S., Xue, F., Li, L., & Feng, Q. (2021). Segregation-assisted phase transformation and anti-phase boundary formation during creep of a ??-strengthened Co-based superalloy at high temperatures. Acta Materialia, 215. https://doi.org/10.1016/j.actamat.2021.117099",248,0.00000023,43478.26087,4.638272164,982,844-1,1270,24,900,50,,,-1,1,79.1,,3080,80,0,7,0,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-7.Al-8.0W-4.0Ti-1.0Ta,Alloy TaTi,"Lu, S., Antonov, S., Xue, F., Li, L., & Feng, Q. (2021). Segregation-assisted phase transformation and anti-phase boundary formation during creep of a ??-strengthened Co-based superalloy at high temperatures. Acta Materialia, 215. https://doi.org/10.1016/j.actamat.2021.117099",137,0.000000016,625000,5.795880017,1000,844-1,1270,24,900,50,,,-1,1,79.1,,3080,80,0,7,0,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-9.Al-7.5W-2.0Ta,ERBOCo-2Ta,"Volz, N., Xue, F., Zenk, C. H., Bezold, A., Gabel, S., Subramanyam, A. P. A., Drautz, R., 10.1016/j.jallcom.2021.160379Hammerschmidt, T., Makineni, S. K., Gault, B., Göken, M., & Neumeier, S. (2021). Understanding creep of a single-crystalline Co-Al-W-Ta superalloy by studying the deformation mechanism, segregation tendency and stacking fault energy. Acta Materialia, 214. https://doi.org/10.1016/j.actamat.2021.117019",150,1.74E-09,5750431.282,6.759700418,950,880-1,1300,12,900,200,,,1,1,69,,880,81.5,0,9,0,7.5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-9.Al-7.5W-2.0Ta,ERBOCo-2Ta,"Volz, N., Xue, F., Zenk, C. H., Bezold, A., Gabel, S., Subramanyam, A. P. A., Drautz, R., 10.1016/j.jallcom.2021.160379Hammerschmidt, T., Makineni, S. K., Gault, B., Göken, M., & Neumeier, S. (2021). Understanding creep of a single-crystalline Co-Al-W-Ta superalloy by studying the deformation mechanism, segregation tendency and stacking fault energy. Acta Materialia, 214. https://doi.org/10.1016/j.actamat.2021.117020",150,3.96E-08,252589.0376,5.402414498,975,880-1,1300,12,900,200,,,1,1,56,,880,81.5,0,9,0,7.5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-9.Al-7.5W-2.0Ta,ERBOCo-2Ta,"Volz, N., Xue, F., Zenk, C. H., Bezold, A., Gabel, S., Subramanyam, A. P. A., Drautz, R., 10.1016/j.jallcom.2021.160379Hammerschmidt, T., Makineni, S. K., Gault, B., Göken, M., & Neumeier, S. (2021). Understanding creep of a single-crystalline Co-Al-W-Ta superalloy by studying the deformation mechanism, segregation tendency and stacking fault energy. Acta Materialia, 214. https://doi.org/10.1016/j.actamat.2021.117021",150,5.22E-08,191534.1889,5.282246307,1000,880-1,1300,12,900,200,,,1,1,58,,880,81.5,0,9,0,7.5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-32.0Ni-8.Al-6.0Cr-5.7W-2.8Ti-1.8Ta-0.4Si-0.1Hf,ERBOCo-4 (SX),"Bezold, A., Amon, L., Karpstein, N., Spiecker, E., Göken, M., & Neumeier, S. (2023). Recovery of superlattice stacking faults at high temperatures. Scripta Materialia, 222. https://doi.org/10.1016/j.scriptamat.2022.115005",400,0.00000014,71428.57143,4.853871964,900,899-1,1280,8,1050,5,900,16,1,1,71,,899,43.2,32,8,6,5.7,2.8,1.8,0,0,0,0,0,0,0,0,0.4,0,0,0.1,0,0,0,0,0,0
Co-32.0Ni-8.Al-6.0Cr-5.7W-2.8Ti-1.8Ta-0.4Si-0.1Hf,ERBOCo-4 (SX),"Bezold, A., Amon, L., Karpstein, N., Spiecker, E., Göken, M., & Neumeier, S. (2023). Recovery of superlattice stacking faults at high temperatures. Scripta Materialia, 222. https://doi.org/10.1016/j.scriptamat.2022.115005",150,0.000001,10000,4,1050,899-1,1280,8,1050,5,900,16,1,1,71,,899,43.2,32,8,6,5.7,2.8,1.8,0,0,0,0,0,0,0,0,0.4,0,0,0.1,0,0,0,0,0,0
Co-32.Ni-6.Al-12.Cr-3.W-2.5Ti-1.5Ta-0.4Si-0.1Hf-0.08C-0.01Zr-0.08B,CoWAlloy1,"Bezold, A., Freund, L. P., Förner, A., Völkl, J., Huber, L. K., Göken, M., & Neumeier, S. (2022). Deformation Mechanisms in Compositionally Complex Polycrystalline CoNi-Base Superalloys: Influence of Temperature, Strain-Rate and Chemistry. Metallurgical and Materials Transactions A: Physical Metallurgy and Materials Science. https://doi.org/10.1007/s11661-022-06912-x",798,5.54E-08,180505.4152,5.256490235,750,900-1,1250,3,900,4,750,16,1,10,61.8,,195,42.33,32,6,12,3,2.5,1.5,0,0,0,0.08,0.01,0.08,0,0,0.4,0,0,0.1,0,0,0,0,0,0
Co-32.Ni-6.Al-12.Cr-3.W-2.5Ti-1.5Ta-0.4Si-0.1Hf-0.08C-0.01Zr-0.08B,CoWAlloy1,"Bezold, A., Freund, L. P., Förner, A., Völkl, J., Huber, L. K., Göken, M., & Neumeier, S. (2022). Deformation Mechanisms in Compositionally Complex Polycrystalline CoNi-Base Superalloys: Influence of Temperature, Strain-Rate and Chemistry. Metallurgical and Materials Transactions A: Physical Metallurgy and Materials Science. https://doi.org/10.1007/s11661-022-06912-x",998,0.00000361,2770.083102,3.442492798,750,900-1,1250,3,900,4,750,16,1,10,61.8,,195,42.33,32,6,12,3,2.5,1.5,0,0,0,0.08,0.01,0.08,0,0,0.4,0,0,0.1,0,0,0,0,0,0
Co-32.Ni-6.Al-12.Cr-3.W-2.5Ti-1.5Ta-0.4Si-0.1Hf-0.08C-0.01Zr-0.08B,CoWAlloy1,"Bezold, A., Freund, L. P., Förner, A., Völkl, J., Huber, L. K., Göken, M., & Neumeier, S. (2022). Deformation Mechanisms in Compositionally Complex Polycrystalline CoNi-Base Superalloys: Influence of Temperature, Strain-Rate and Chemistry. Metallurgical and Materials Transactions A: Physical Metallurgy and Materials Science. https://doi.org/10.1007/s11661-022-06912-x",1084,0.0000277,361.0108303,2.557520231,750,900-1,1250,3,900,4,750,16,1,10,61.8,,195,42.33,32,6,12,3,2.5,1.5,0,0,0,0.08,0.01,0.08,0,0,0.4,0,0,0.1,0,0,0,0,0,0
Co-32.Ni-6.Al-12.Cr-3.W-2.5Ti-1.5Ta-0.4Si-0.1Hf-0.08C-0.01Zr-0.08B,CoWAlloy1,"Bezold, A., Freund, L. P., Förner, A., Völkl, J., Huber, L. K., Göken, M., & Neumeier, S. (2022). Deformation Mechanisms in Compositionally Complex Polycrystalline CoNi-Base Superalloys: Influence of Temperature, Strain-Rate and Chemistry. Metallurgical and Materials Transactions A: Physical Metallurgy and Materials Science. https://doi.org/10.1007/s11661-022-06912-x",1105,0.00034,29.41176471,1.468521083,750,900-1,1250,3,900,4,750,16,1,10,61.8,,195,42.33,32,6,12,3,2.5,1.5,0,0,0,0.08,0.01,0.08,0,0,0.4,0,0,0.1,0,0,0,0,0,0
Co-31.8Ni-8.7Al-12.6Cr-4.7W-0.3Ti-0.2Ta-0.4Si-0.1Hf-0.08C-0.01Zr-0.08B,CoWAlloy2,"Bezold, A., Freund, L. P., Förner, A., Völkl, J., Huber, L. K., Göken, M., & Neumeier, S. (2022). Deformation Mechanisms in Compositionally Complex Polycrystalline CoNi-Base Superalloys: Influence of Temperature, Strain-Rate and Chemistry. Metallurgical and Materials Transactions A: Physical Metallurgy and Materials Science. https://doi.org/10.1007/s11661-022-06912-x",620,8.67E-08,115340.2537,5.061980903,750,901-1,1250,3,900,4,750,16,1,10,61.8,,196,41.03,31.8,8.7,12.6,4.7,0.3,0.2,0,0,0,0.08,0.01,0.08,0,0,0.4,0,0,0.1,0,0,0,0,0,0
Co-31.8Ni-8.7Al-12.6Cr-4.7W-0.3Ti-0.2Ta-0.4Si-0.1Hf-0.08C-0.01Zr-0.08B,CoWAlloy2,"Bezold, A., Freund, L. P., Förner, A., Völkl, J., Huber, L. K., Göken, M., & Neumeier, S. (2022). Deformation Mechanisms in Compositionally Complex Polycrystalline CoNi-Base Superalloys: Influence of Temperature, Strain-Rate and Chemistry. Metallurgical and Materials Transactions A: Physical Metallurgy and Materials Science. https://doi.org/10.1007/s11661-022-06912-x",801,0.000000783,12771.39208,4.106238238,750,901-1,1250,3,900,4,750,16,1,10,61.8,,196,41.03,31.8,8.7,12.6,4.7,0.3,0.2,0,0,0,0.08,0.01,0.08,0,0,0.4,0,0,0.1,0,0,0,0,0,0
Co-31.8Ni-8.7Al-12.6Cr-4.7W-0.3Ti-0.2Ta-0.4Si-0.1Hf-0.08C-0.01Zr-0.08B,CoWAlloy2,"Bezold, A., Freund, L. P., Förner, A., Völkl, J., Huber, L. K., Göken, M., & Neumeier, S. (2022). Deformation Mechanisms in Compositionally Complex Polycrystalline CoNi-Base Superalloys: Influence of Temperature, Strain-Rate and Chemistry. Metallurgical and Materials Transactions A: Physical Metallurgy and Materials Science. https://doi.org/10.1007/s11661-022-06912-x",881,0.0000034,2941.176471,3.468521083,750,901-1,1250,3,900,4,750,16,1,10,61.8,,196,41.03,31.8,8.7,12.6,4.7,0.3,0.2,0,0,0,0.08,0.01,0.08,0,0,0.4,0,0,0.1,0,0,0,0,0,0
Co-31.8Ni-8.7Al-12.6Cr-4.7W-0.3Ti-0.2Ta-0.4Si-0.1Hf-0.08C-0.01Zr-0.08B,CoWAlloy2,"Bezold, A., Freund, L. P., Förner, A., Völkl, J., Huber, L. K., Göken, M., & Neumeier, S. (2022). Deformation Mechanisms in Compositionally Complex Polycrystalline CoNi-Base Superalloys: Influence of Temperature, Strain-Rate and Chemistry. Metallurgical and Materials Transactions A: Physical Metallurgy and Materials Science. https://doi.org/10.1007/s11661-022-06912-x",936,0.0000368,271.7391304,2.434152181,750,901-1,1250,3,900,4,750,16,1,10,61.8,,196,41.03,31.8,8.7,12.6,4.7,0.3,0.2,0,0,0,0.08,0.01,0.08,0,0,0.4,0,0,0.1,0,0,0,0,0,0
Co-31.8Ni-8.7Al-12.6Cr-4.7W-0.3Ti-0.2Ta-0.4Si-0.1Hf-0.08C-0.01Zr-0.08B,CoWAlloy2,"Bezold, A., Freund, L. P., Förner, A., Völkl, J., Huber, L. K., Göken, M., & Neumeier, S. (2022). Deformation Mechanisms in Compositionally Complex Polycrystalline CoNi-Base Superalloys: Influence of Temperature, Strain-Rate and Chemistry. Metallurgical and Materials Transactions A: Physical Metallurgy and Materials Science. https://doi.org/10.1007/s11661-022-06912-x",912,0.00034,29.41176471,1.468521083,750,901-1,1250,3,900,4,750,16,1,10,61.8,,196,41.03,31.8,8.7,12.6,4.7,0.3,0.2,0,0,0,0.08,0.01,0.08,0,0,0.4,0,0,0.1,0,0,0,0,0,0
Co-35.0Ni-7.5Al-15.0Cr-5.0W-1.0Ti-1.0Ta-0.4Si-0.1Hf-0.08B,PHESA1,"Bezold, A., Freund, L. P., Förner, A., Völkl, J., Huber, L. K., Göken, M., & Neumeier, S. (2022). Deformation Mechanisms in Compositionally Complex Polycrystalline CoNi-Base Superalloys: Influence of Temperature, Strain-Rate and Chemistry. Metallurgical and Materials Transactions A: Physical Metallurgy and Materials Science. https://doi.org/10.1007/s11661-022-06912-x",619.5380174,1.50E-08,665286.7125,5.82300885,750,902-1,1250,3,900,4,750,16,1,10,61.3,,902,34.92,35,7.5,15,5,1,1,0,0,0,0,0,0.08,0,0,0.4,0,0,0.1,0,0,0,0,0,0
